"Regiao";"UF";"Ano";"Transferência";"Valor Consolidado"
"Sul";"PR";"2026";"FUNDEB - COUN VAAR";"R$348.492.768,97"
"Sul";"PR";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Sul";"PR";"2026";"FUNDEB - FPE";"R$338.755.548,13"
"Sul";"PR";"2026";"FUNDEB - FPM";"R$932.052.879,11"
"Sul";"PR";"2026";"FUNDEB - FUNDEB - FTI";"R$13.827.223,30"
"Sul";"PR";"2026";"FUNDEB - ICMS";"R$3.239.166.928,59"
"Sul";"PR";"2026";"FUNDEB - IPI-EXP";"R$50.757.153,68"
"Sul";"PR";"2026";"FUNDEB - IPVA";"R$442.699.637,25"
"Sul";"PR";"2026";"FUNDEB - ITCMD";"R$80.224.165,37"
"Sul";"PR";"2026";"FUNDEB - ITR";"R$4.405.784,29"
"Sul";"RS";"2016";"FUNDEB - FPE";"R$196.200.373,42"
"Sul";"RS";"2016";"FUNDEB - FPM";"R$614.599.478,57"
"Sul";"RS";"2016";"FUNDEB - ICMS";"R$2.994.516.617,59"
"Sul";"RS";"2016";"FUNDEB - IPI-EXP";"R$37.728.791,56"
"Sul";"RS";"2016";"FUNDEB - IPVA";"R$242.165.300,26"
"Sul";"RS";"2016";"FUNDEB - ITCMD";"R$42.873.784,39"
"Sul";"RS";"2016";"FUNDEB - ITR";"R$10.594.538,51"
"Sul";"RS";"2016";"FUNDEB - LC 87";"R$19.466.499,00"
"Sul";"RS";"2017";"FUNDEB - COUN";"R$0,00"
"Sul";"RS";"2017";"FUNDEB - FPE";"R$185.501.687,85"
"Sul";"RS";"2017";"FUNDEB - FPM";"R$570.665.418,75"
"Sul";"RS";"2017";"FUNDEB - ICMS";"R$3.043.037.684,92"
"Sul";"RS";"2017";"FUNDEB - IPI-EXP";"R$47.122.190,65"
"Sul";"RS";"2017";"FUNDEB - IPVA";"R$245.098.317,72"
"Sul";"RS";"2017";"FUNDEB - ITCMD";"R$48.938.369,24"
"Sul";"RS";"2017";"FUNDEB - ITR";"R$11.086.756,28"
"Sul";"RS";"2017";"FUNDEB - LC 87";"R$18.944.785,44"
"Sul";"RS";"2018";"FUNDEB - COUN";"R$0,00"
"Sul";"RS";"2018";"FUNDEB - FPE";"R$192.626.833,61"
"Sul";"RS";"2018";"FUNDEB - FPM";"R$597.967.026,60"
"Sul";"RS";"2018";"FUNDEB - ICMS";"R$3.287.869.549,22"
"Sul";"RS";"2018";"FUNDEB - IPI-EXP";"R$48.136.068,96"
"Sul";"RS";"2018";"FUNDEB - IPVA";"R$272.160.889,09"
"Sul";"RS";"2018";"FUNDEB - ITCMD";"R$54.110.650,43"
"Sul";"RS";"2018";"FUNDEB - ITR";"R$12.026.154,47"
"Sul";"RS";"2018";"FUNDEB - LC 87";"R$18.130.701,53"
"Sul";"RS";"2019";"FUNDEB - COUN";"R$0,00"
"Sul";"RS";"2019";"FUNDEB - FPE";"R$198.345.303,06"
"Sul";"RS";"2019";"FUNDEB - FPM";"R$624.591.149,63"
"Sul";"RS";"2019";"FUNDEB - ICMS";"R$3.194.472.902,68"
"Sul";"RS";"2019";"FUNDEB - IPI-EXP";"R$48.502.889,60"
"Sul";"RS";"2019";"FUNDEB - IPVA";"R$271.670.698,59"
"Sul";"RS";"2019";"FUNDEB - ITCMD";"R$60.605.560,92"
"Sul";"RS";"2019";"FUNDEB - ITR";"R$12.935.310,50"
"Sul";"RS";"2019";"FUNDEB - LC 87";"R$0,00"
"Sul";"RS";"2020";"FUNDEB - COUN";"R$0,00"
"Sul";"RS";"2020";"FUNDEB - FPE";"R$188.158.483,98"
"Sul";"RS";"2020";"FUNDEB - FPM";"R$578.047.242,87"
"Sul";"RS";"2020";"FUNDEB - ICMS";"R$3.162.308.285,96"
"Sul";"RS";"2020";"FUNDEB - IPI-EXP";"R$45.256.223,26"
"Sul";"RS";"2020";"FUNDEB - IPVA";"R$296.055.117,65"
"Sul";"RS";"2020";"FUNDEB - ITCMD";"R$66.031.215,68"
"Sul";"RS";"2020";"FUNDEB - ITR";"R$13.890.039,10"
"Sul";"RS";"2020";"FUNDEB - LC 87";"R$0,00"
"Sul";"RS";"2021";"FUNDEB - COUN";"R$0,00"
"Sul";"RS";"2021";"FUNDEB - FPE";"R$235.650.191,33"
"Sul";"RS";"2021";"FUNDEB - FPM";"R$773.106.025,60"
"Sul";"RS";"2021";"FUNDEB - ICMS";"R$4.118.674.407,22"
"Sul";"RS";"2021";"FUNDEB - IPI-EXP";"R$44.912.318,26"
"Sul";"RS";"2021";"FUNDEB - IPVA";"R$313.562.102,18"
"Sul";"RS";"2021";"FUNDEB - ITCMD";"R$95.222.907,95"
"Sul";"RS";"2021";"FUNDEB - ITR";"R$15.193.601,25"
"Sul";"RS";"2021";"FUNDEB - LC 87";"R$0,00"
"Sul";"RS";"2022";"FUNDEB - FPE";"R$276.185.112,05"
"Sul";"RS";"2022";"FUNDEB - FPM";"R$939.057.474,19"
"Sul";"RS";"2022";"FUNDEB - ICMS";"R$3.697.526.421,97"
"Sul";"RS";"2022";"FUNDEB - IPI-EXP";"R$35.943.055,32"
"Sul";"RS";"2022";"FUNDEB - IPVA";"R$383.809.515,46"
"Sul";"RS";"2022";"FUNDEB - ITCMD";"R$111.720.544,73"
"Sul";"RS";"2022";"FUNDEB - ITR";"R$17.092.201,73"
"Sul";"RS";"2023";"FUNDEB - COUN VAAR";"R$42.369.092,84"
"Sul";"RS";"2023";"FUNDEB - FPE";"R$275.262.211,20"
"Sul";"RS";"2023";"FUNDEB - FPM";"R$976.148.820,93"
"Sul";"RS";"2023";"FUNDEB - ICMS";"R$3.989.951.211,29"
"Sul";"RS";"2023";"FUNDEB - IPI-EXP";"R$37.461.308,10"
"Sul";"RS";"2023";"FUNDEB - IPVA";"R$394.283.840,93"
"Sul";"RS";"2023";"FUNDEB - ITCMD";"R$119.358.182,41"
"Sul";"RS";"2023";"FUNDEB - ITR";"R$19.543.977,80"
"Sul";"RS";"2024";"FUNDEB - COUN VAAR";"R$79.488.407,44"
"Sul";"RS";"2024";"FUNDEB - FPE";"R$309.311.551,97"
"Sul";"RS";"2024";"FUNDEB - FPM";"R$1.074.933.180,28"
"Sul";"RS";"2024";"FUNDEB - ICMS";"R$4.268.238.743,37"
"Sul";"RS";"2024";"FUNDEB - IPI-EXP";"R$52.906.694,54"
"Sul";"RS";"2024";"FUNDEB - IPVA";"R$504.435.208,94"
"Sul";"RS";"2024";"FUNDEB - ITCMD";"R$139.228.233,36"
"Sul";"RS";"2024";"FUNDEB - ITR";"R$20.628.001,12"
"Sul";"RS";"2025";"FUNDEB - COUN VAAR";"R$11.798.983,33"
"Sul";"RS";"2025";"FUNDEB - FPE";"R$333.252.362,83"
"Sul";"RS";"2025";"FUNDEB - FPM";"R$1.078.456.907,34"
"Sul";"RS";"2025";"FUNDEB - FUNDEB - FTI";"R$8.334.621,47"
"Sul";"RS";"2025";"FUNDEB - ICMS";"R$3.969.031.970,22"
"Sul";"RS";"2025";"FUNDEB - IPI-EXP";"R$46.717.952,41"
"Sul";"RS";"2025";"FUNDEB - IPVA";"R$443.689.205,63"
"Sul";"RS";"2025";"FUNDEB - ITCMD";"R$128.834.264,06"
"Sul";"RS";"2025";"FUNDEB - ITR";"R$20.304.252,68"
"Sul";"RS";"2026";"FUNDEB - COUN VAAF";"R$0,00"
"Sul";"RS";"2026";"FUNDEB - COUN VAAR";"R$0,00"
"Sul";"RS";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Sul";"RS";"2026";"FUNDEB - FPE";"R$215.758.871,88"
"Sul";"RS";"2026";"FUNDEB - FPM";"R$744.190.899,15"
"Sul";"RS";"2026";"FUNDEB - FUNDEB - FTI";"R$1.470.815,55"
"Sul";"RS";"2026";"FUNDEB - ICMS";"R$2.602.904.904,42"
"Sul";"RS";"2026";"FUNDEB - IPI-EXP";"R$33.309.651,14"
"Sul";"RS";"2026";"FUNDEB - IPVA";"R$376.369.281,95"
"Sul";"RS";"2026";"FUNDEB - ITCMD";"R$72.365.547,68"
"Sul";"RS";"2026";"FUNDEB - ITR";"R$2.442.874,55"
"Sul";"SC";"2016";"FUNDEB - FPE";"R$97.281.487,83"
"Sul";"SC";"2016";"FUNDEB - FPM";"R$304.249.019,21"
"Sul";"SC";"2016";"FUNDEB - ICMS";"R$1.502.159.899,22"
"Sul";"SC";"2016";"FUNDEB - IPI-EXP";"R$21.615.748,47"
"Sul";"SC";"2016";"FUNDEB - IPVA";"R$127.110.462,20"
"Sul";"SC";"2016";"FUNDEB - ITCMD";"R$22.986.767,79"
"Sul";"SC";"2016";"FUNDEB - ITR";"R$1.378.785,04"
"Sul";"SC";"2016";"FUNDEB - LC 87";"R$5.973.868,80"
"Sul";"SC";"2017";"FUNDEB - COUN";"R$0,00"
"Sul";"SC";"2017";"FUNDEB - FPE";"R$88.782.813,00"
"Sul";"SC";"2017";"FUNDEB - FPM";"R$283.835.408,97"
"Sul";"SC";"2017";"FUNDEB - ICMS";"R$1.628.944.831,38"
"Sul";"SC";"2017";"FUNDEB - IPI-EXP";"R$24.181.972,34"
"Sul";"SC";"2017";"FUNDEB - IPVA";"R$130.677.014,99"
"Sul";"SC";"2017";"FUNDEB - ITCMD";"R$23.351.217,45"
"Sul";"SC";"2017";"FUNDEB - ITR";"R$1.553.580,38"
"Sul";"SC";"2017";"FUNDEB - LC 87";"R$5.841.491,04"
"Sul";"SC";"2018";"FUNDEB - COUN";"R$0,00"
"Sul";"SC";"2018";"FUNDEB - FPE";"R$93.761.647,46"
"Sul";"SC";"2018";"FUNDEB - FPM";"R$296.160.677,07"
"Sul";"SC";"2018";"FUNDEB - ICMS";"R$1.733.649.598,83"
"Sul";"SC";"2018";"FUNDEB - IPI-EXP";"R$26.974.397,14"
"Sul";"SC";"2018";"FUNDEB - IPVA";"R$142.258.924,17"
"Sul";"SC";"2018";"FUNDEB - ITCMD";"R$23.898.302,80"
"Sul";"SC";"2018";"FUNDEB - ITR";"R$1.543.284,38"
"Sul";"SC";"2018";"FUNDEB - LC 87";"R$5.567.047,72"
"Sul";"SC";"2019";"FUNDEB - COUN";"R$0,00"
"Sul";"SC";"2019";"FUNDEB - FPE";"R$99.362.894,74"
"Sul";"SC";"2019";"FUNDEB - FPM";"R$322.812.711,55"
"Sul";"SC";"2019";"FUNDEB - ICMS";"R$1.930.759.772,61"
"Sul";"SC";"2019";"FUNDEB - IPI-EXP";"R$25.121.014,40"
"Sul";"SC";"2019";"FUNDEB - IPVA";"R$157.235.249,61"
"Sul";"SC";"2019";"FUNDEB - ITCMD";"R$28.108.736,29"
"Sul";"SC";"2019";"FUNDEB - ITR";"R$1.716.983,58"
"Sul";"SC";"2019";"FUNDEB - LC 87";"R$0,00"
"Sul";"SC";"2020";"FUNDEB - COUN";"R$0,00"
"Sul";"SC";"2020";"FUNDEB - FPE";"R$94.610.523,75"
"Sul";"SC";"2020";"FUNDEB - FPM";"R$300.224.540,38"
"Sul";"SC";"2020";"FUNDEB - ICMS";"R$1.900.517.121,18"
"Sul";"SC";"2020";"FUNDEB - IPI-EXP";"R$26.458.160,52"
"Sul";"SC";"2020";"FUNDEB - IPVA";"R$167.767.537,66"
"Sul";"SC";"2020";"FUNDEB - ITCMD";"R$30.018.048,09"
"Sul";"SC";"2020";"FUNDEB - ITR";"R$1.684.886,23"
"Sul";"SC";"2020";"FUNDEB - LC 87";"R$0,00"
"Sul";"SC";"2021";"FUNDEB - COUN";"R$0,00"
"Sul";"SC";"2021";"FUNDEB - FPE";"R$127.573.235,26"
"Sul";"SC";"2021";"FUNDEB - FPM";"R$411.471.967,43"
"Sul";"SC";"2021";"FUNDEB - ICMS";"R$2.319.266.196,55"
"Sul";"SC";"2021";"FUNDEB - IPI-EXP";"R$32.942.949,25"
"Sul";"SC";"2021";"FUNDEB - IPVA";"R$183.530.304,64"
"Sul";"SC";"2021";"FUNDEB - ITCMD";"R$55.138.634,77"
"Sul";"SC";"2021";"FUNDEB - ITR";"R$1.955.909,06"
"Sul";"SC";"2021";"FUNDEB - LC 87";"R$0,00"
"Sul";"SC";"2022";"FUNDEB - AFE";"R$1.182.253,50"
"Sul";"SC";"2022";"FUNDEB - FPE";"R$171.709.584,28"
"Sul";"SC";"2022";"FUNDEB - FPM";"R$519.913.555,72"
"Sul";"SC";"2022";"FUNDEB - ICMS";"R$2.805.736.074,29"
"Sul";"SC";"2022";"FUNDEB - IPI-EXP";"R$27.650.151,60"
"Sul";"SC";"2022";"FUNDEB - IPVA";"R$250.038.957,48"
"Sul";"SC";"2022";"FUNDEB - ITCMD";"R$62.394.519,02"
"Sul";"SC";"2022";"FUNDEB - ITR";"R$3.108.042,56"
"Sul";"SC";"2023";"FUNDEB - FPE";"R$153.950.850,98"
"Sul";"SC";"2023";"FUNDEB - FPM";"R$514.536.952,83"
"Sul";"SC";"2023";"FUNDEB - ICMS";"R$2.885.066.527,62"
"Sul";"SC";"2023";"FUNDEB - IPI-EXP";"R$26.509.490,77"
"Sul";"SC";"2023";"FUNDEB - IPVA";"R$295.063.937,61"
"Sul";"SC";"2023";"FUNDEB - ITCMD";"R$74.182.569,50"
"Sul";"SC";"2023";"FUNDEB - ITR";"R$3.332.485,42"
"Sul";"SC";"2024";"FUNDEB - FPE";"R$176.101.921,32"
"Sul";"SC";"2024";"FUNDEB - FPM";"R$571.268.997,28"
"Sul";"SC";"2024";"FUNDEB - ICMS";"R$3.226.274.607,07"
"Sul";"SC";"2024";"FUNDEB - IPI-EXP";"R$38.616.938,11"
"Sul";"SC";"2024";"FUNDEB - IPVA";"R$305.767.374,78"
"Sul";"SC";"2024";"FUNDEB - ITCMD";"R$78.583.090,62"
"Sul";"SC";"2024";"FUNDEB - ITR";"R$3.343.722,40"
"Sul";"SC";"2025";"FUNDEB - FPE";"R$209.651.733,99"
"Sul";"SC";"2025";"FUNDEB - FPM";"R$624.386.937,94"
"Sul";"SC";"2025";"FUNDEB - FUNDEB - FTI";"R$10.716.304,52"
"Sul";"SC";"2025";"FUNDEB - ICMS";"R$3.390.129.268,53"
"Sul";"SC";"2025";"FUNDEB - IPI-EXP";"R$38.273.799,71"
"Sul";"SC";"2025";"FUNDEB - IPVA";"R$337.201.119,84"
"Sul";"SC";"2025";"FUNDEB - ITCMD";"R$80.257.828,28"
"Sul";"SC";"2025";"FUNDEB - ITR";"R$3.598.280,30"
"Sul";"SC";"2026";"FUNDEB - COUN VAAF";"R$0,00"
"Sul";"SC";"2026";"FUNDEB - COUN VAAR";"R$0,00"
"Sul";"SC";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Sul";"SC";"2026";"FUNDEB - FPE";"R$132.534.685,79"
"Sul";"SC";"2026";"FUNDEB - FPM";"R$436.731.553,59"
"Sul";"SC";"2026";"FUNDEB - FUNDEB - FTI";"R$1.891.112,56"
"Sul";"SC";"2026";"FUNDEB - ICMS";"R$2.307.637.921,72"
"Sul";"SC";"2026";"FUNDEB - IPI-EXP";"R$28.259.089,85"
"Sul";"SC";"2026";"FUNDEB - IPVA";"R$252.499.951,72"
"Sul";"SC";"2026";"FUNDEB - ITCMD";"R$51.409.142,65"
"Sul";"SC";"2026";"FUNDEB - ITR";"R$495.523,91"
